# Title: Bacterial cheating drives the population dynamics of cooperative antibiotic resistance plasmids
# Data source: Yurtsev EA, Chao HX, Datta MS, Artemova T, Gore J (2013) Bacterial cheating drives the population dynamics of cooperative antibiotic resistance plasmids. Molecular Systems Biology 9:683. https://doi.org/10.1038/msb.2013.39
# Data authors: Eugene A Yurtsev, Hui Xiao Chao, Manoshi S Datta, Tatiana Artemova, Jeff Gore
# File author: jeff smith
# Last modified: 2025-01
# Description: These experiments grew many bacterial populations over a single cycle in a variety of environments (different ampicillin concentrations) from a variety of initial starting conditions (changing both the total initial cell density and the relative abundance of resistant and sensitive bacteria). 
# 
# ampicillin: Antibiotic concentration in micrograms per ml
# dilution: The amount by which the culture was diluted, ODi (at t+1) should be ODf (at t) divided by the dilution factor
# culture_id: provided for convenience, but **not unique**, use ampicillin concentrations and replicate to identify cultures uniquely   
# replicate: Integer to indicate from which experiment the data came from
# OD_initial: Initial population density (measured in units of optical density), population density at beginning of growth cycle measurement corrected for non-linear effects and background
# OD_final: Final population density (measured in units of optical density), population density at end of growth cycle measurement corrected for non-linear effects and background
# fraction_resistant_initial: Initial fraction of resistant cells (measured using flow cytometry), fraction of resistant cells at the beginning of the growth cycle
# fraction_resistant_final: Final fraction of resistant cells (measured using flow cytometry), fraction of resistant cells at end of growth cycle
ampicillin,dilution,replicate,culture_id,OD_initial,OD_final,fraction_resistant_initial,fraction_resistant_final
15,200,2,1,0.00740744093244,1.43242618509,0.0285356145312,0.974782119988
15,200,2,2,0.00717266744608,1.35199214098,0.0616913065913,0.960930537709
15,200,2,3,0.00654030259038,1.33991091568,0.0967523303702,0.938914824345
15,200,2,4,0.00769249952124,1.49449552016,0.126574657431,0.828423883305
15,200,2,5,0.0070365851178,1.26511011496,0.167812688365,0.477248058872
15,200,2,6,0.00739664412716,1.28061768136,0.204477520184,0.270166684705
15,200,2,7,0.00732140405109,1.2249879153,0.235163936704,0.177804829078
15,200,2,8,0.00714109245875,1.18939437741,0.286831894388,0.16836600216
15,200,2,9,0.00751608105913,1.29821448814,0.300681834666,0.16910284781
15,200,2,10,0.00712009992375,1.42401998475,0.347083361525,0.186024226184
15,200,2,11,0.00707825184966,1.65076779511,0.3902848946,0.191672905611
15,200,2,12,0.0078269705609,0.940758853153,0.436960546504,0.220837867937
15,200,2,13,0.00834868041215,1.54966015163,0.493359610448,0.269987796059
15,200,2,14,0.00824204930184,1.33991091568,0.533592173252,0.309615459697
15,200,2,15,0.00720434646101,1.28061768136,0.594294996047,0.346895950107
15,200,2,16,0.00784956637751,1.38869798615,0.637204400295,0.394854329904
15,200,2,17,0.0073643262616,1.27867238298,0.665432626017,0.448716417765
15,200,2,18,0.00786088422934,1.4600029166,0.713751762466,0.501168479641
15,200,2,19,0.00768137802883,1.38458478945,0.764162524088,0.564398709767
15,200,2,20,0.00695378944146,1.42401998475,0.832611148811,0.644756730755
15,200,2,21,0.00828929497943,1.49232151236,0.869478797892,0.728723560992
15,200,2,22,0.00773711457407,1.33590064795,0.939045101233,0.848259872261
15,200,2,23,0.00796334888128,1.09345382599,0.99706964515,0.992786685173
25,200,2,0,0.00791767418134,0.00400416577755,-6.40859372327e-5,NA
25,200,2,1,0.00740744093244,1.45360386629,0.0285356145312,0.981248874412
25,200,2,2,0.00717266744608,1.34392956366,0.0616913065913,0.974863065684
25,200,2,3,0.00654030259038,1.29233097698,0.0967523303702,0.964593506601
25,200,2,4,0.00769249952124,1.21555713704,0.126574657431,0.939140432281
25,200,2,5,0.0070365851178,1.24972660089,0.167812688365,0.865819216399
25,200,2,6,0.00739664412716,1.22121005236,0.204477520184,0.605426248092
25,200,2,7,0.00732140405109,1.28451419142,0.235163936704,0.569635398794
25,200,2,8,0.00714109245875,1.15627122674,0.286831894388,0.33934765542
25,200,2,9,0.00751608105913,1.30411605472,0.300681834666,0.209462621509
25,200,2,10,0.00712009992375,1.36618350409,0.347083361525,0.214864054978
25,200,2,11,0.00707825184966,1.37229772275,0.3902848946,0.189948089113
25,200,2,12,0.0078269705609,0.875024151821,0.436960546504,0.236117348007
25,200,2,13,0.00834868041215,1.49667198842,0.493359610448,0.258788907377
25,200,2,14,0.00824204930184,1.17276148865,0.533592173252,0.298798102818
25,200,2,15,0.00720434646101,1.33590064795,0.594294996047,0.336040711678
25,200,2,16,0.00784956637751,1.36008866335,0.637204400295,0.383675116053
25,200,2,17,0.0073643262616,1.47932882543,0.665432626017,0.441485109443
25,200,2,18,0.00786088422934,1.37025748915,0.713751762466,0.505196851759
25,200,2,19,0.00768137802883,1.31994268516,0.764162524088,0.573624393402
25,200,2,20,0.00695378944146,1.47932882543,0.832611148811,0.646137797073
25,200,2,21,0.00828929497943,1.39901963266,0.869478797892,0.725896939458
25,200,2,22,0.00773711457407,1.34392956366,0.939045101233,0.84811445609
25,200,2,23,0.00796334888128,0.851525410335,0.99706964515,0.995054410721
50,200,2,0,0.00791767418134,0.00200104072163,-6.40859372327e-5,NA
50,200,2,1,0.00740744093244,1.26125268426,0.0285356145312,0.987871708084
50,200,2,2,0.00717266744608,1.35199214098,0.0616913065913,0.986250380707
50,200,2,3,0.00654030259038,1.24208074633,0.0967523303702,0.977377731913
50,200,2,4,0.00769249952124,1.24972660089,0.126574657431,0.963494419899
50,200,2,5,0.0070365851178,1.26125268426,0.167812688365,0.975394557001
50,200,2,6,0.00739664412716,1.33790473647,0.204477520184,0.965276935372
50,200,2,7,0.00732140405109,1.32790511392,0.235163936704,0.964041672513
50,200,2,8,0.00714109245875,1.25740297555,0.286831894388,0.935846452593
50,200,2,9,0.00751608105913,1.26125268426,0.300681834666,0.886666732972
50,200,2,10,0.00712009992375,1.39488432381,0.347083361525,0.820545260784
50,200,2,11,0.00707825184966,1.31003578787,0.3902848946,0.519804499586
50,200,2,12,0.0078269705609,0.831389542842,0.436960546504,0.293759673434
50,200,2,13,0.00834868041215,1.30806051808,0.493359610448,0.35049772218
50,200,2,14,0.00824204930184,1.48148818649,0.533592173252,0.343971638014
50,200,2,15,0.00720434646101,1.37434012317,0.594294996047,0.36022884974
50,200,2,16,0.00784956637751,1.34392956366,0.637204400295,0.389747337547
50,200,2,17,0.0073643262616,1.36008866335,0.665432626017,0.463803751731
50,200,2,18,0.00786088422934,1.43453348922,0.713751762466,0.525332542797
50,200,2,19,0.00768137802883,1.36821941779,0.764162524088,0.57464766421
50,200,2,20,0.00695378944146,1.29429014803,0.832611148811,0.656664997533
50,200,2,21,0.00828929497943,1.30806051808,0.869478797892,0.729434616432
50,200,2,22,0.00773711457407,1.3866402881,0.939045101233,0.845647326632
50,200,2,23,0.00796334888128,1.20056343337,0.99706964515,0.991988933377
75,200,2,0,0.00791767418134,0.0332864213897,-6.40859372327e-5,NA
75,200,2,1,0.00740744093244,1.37638469502,0.0285356145312,0.988244389513
75,200,2,2,0.00717266744608,1.32193020372,0.0616913065913,0.989300590567
75,200,2,3,0.00654030259038,1.34392956366,0.0967523303702,0.986757140387
75,200,2,4,0.00769249952124,1.29821448814,0.126574657431,0.988251582909
75,200,2,5,0.0070365851178,1.3159737998,0.167812688365,0.98728233349
75,200,2,6,0.00739664412716,1.27478767961,0.204477520184,0.986196894491
75,200,2,7,0.00732140405109,1.28451419142,0.235163936704,0.980249781598
75,200,2,8,0.00714109245875,1.33189872558,0.286831894388,0.98789405282
75,200,2,9,0.00751608105913,1.31201308864,0.300681834666,0.973632278609
75,200,2,10,0.00712009992375,1.30214685286,0.347083361525,0.965582617966
75,200,2,11,0.00707825184966,1.48798085595,0.3902848946,0.93917580094
75,200,2,12,0.0078269705609,1.02920504746,0.436960546504,0.852216601736
75,200,2,13,0.00834868041215,1.32790511392,0.493359610448,0.877516740936
75,200,2,14,0.00824204930184,1.59496030747,0.533592173252,0.790150444452
75,200,2,15,0.00720434646101,1.36618350409,0.594294996047,0.726073070247
75,200,2,16,0.00784956637751,1.37229772275,0.637204400295,0.6582045294
75,200,2,17,0.0073643262616,1.20243126572,0.665432626017,0.662917041742
75,200,2,18,0.00786088422934,1.45147557253,0.713751762466,0.671667542191
75,200,2,19,0.00768137802883,1.35806133477,0.764162524088,0.664051946717
75,200,2,20,0.00695378944146,1.30017966537,0.832611148811,0.692708869641
75,200,2,21,0.00828929497943,1.27091080771,0.869478797892,0.776614318574
75,200,2,22,0.00773711457407,1.23446517016,0.939045101233,0.877083328535
75,200,2,23,0.00796334888128,1.35806133477,0.99706964515,0.995140424131
100,200,2,0,0.00791767418134,0.00500651128868,-6.40859372327e-5,NA
100,200,2,1,0.00740744093244,1.50978278127,0.0285356145312,0.994192215179
100,200,2,2,0.00717266744608,1.43453348922,0.0616913065913,0.98896691127
100,200,2,3,0.00654030259038,1.33389864576,0.0967523303702,0.983231700554
100,200,2,4,0.00769249952124,1.29233097698,0.126574657431,0.986793489572
100,200,2,5,0.0070365851178,1.34795662699,0.167812688365,0.992117159822
100,200,2,6,0.00739664412716,1.35603614118,0.204477520184,0.988802157759
100,200,2,7,0.00732140405109,1.26511011496,0.235163936704,0.98816561295
100,200,2,8,0.00714109245875,1.36414974348,0.286831894388,0.991657856437
100,200,2,9,0.00751608105913,1.34392956366,0.300681834666,0.984203713657
100,200,2,10,0.00712009992375,1.25356095799,0.347083361525,0.982212763279
100,200,2,11,0.00707825184966,1.43242618509,0.3902848946,0.978103106959
100,200,2,12,0.0078269705609,0.890851032746,0.436960546504,0.923003023635
100,200,2,13,0.00834868041215,0.892440908508,0.493359610448,0.957794064568
100,200,2,14,0.00824204930184,1.28841861256,0.533592173252,0.944323051388
100,200,2,15,0.00720434646101,1.0463589968,0.594294996047,0.934128659502
100,200,2,16,0.00784956637751,1.50759143247,0.637204400295,0.907891753722
100,200,2,17,0.0073643262616,1.34594204121,0.665432626017,0.924485521518
100,200,2,18,0.00786088422934,1.47286525232,0.713751762466,0.826222492717
100,200,2,19,0.00768137802883,1.52298357234,0.764162524088,0.824698147795
100,200,2,20,0.00695378944146,1.44934963159,0.832611148811,0.836188719444
100,200,2,21,0.00828929497943,1.55863521728,0.869478797892,0.865305924897
100,200,2,22,0.00773711457407,1.83899950017,0.939045101233,0.905089583154
100,200,2,23,0.00796334888128,1.46856824125,0.99706964515,0.992361136264
0,400,0,0,0.00359688759421,1.75250613531,-3.78452263225e-4,-1.15797291629e-4
0,400,0,1,0.00356004996188,1.27672905039,0.0473674563043,0.0188323523663
0,400,0,2,0.00415650257918,1.5541424486,0.0831943960594,0.0452531340079
0,400,0,3,0.00348721080953,1.31201308864,0.136097043386,0.0846111834895
0,400,0,4,0.0039361077093,1.529618105,0.190920772547,0.10279418839
0,400,0,5,0.00397024220551,1.58581450644,0.23461782605,0.138072059525
0,400,0,6,0.00433176975165,1.39695086668,0.265633547252,0.178046347979
0,400,0,7,0.00395314466321,1.62266161748,0.324992403666,0.199587220609
0,400,0,8,0.00358106546272,1.48581419627,0.361009958505,0.237343096197
0,400,0,9,0.00426453477978,1.44934963159,0.400654211988,0.244862747005
0,400,0,10,0.0039361077093,1.51197662995,0.449678260779,0.309385566828
0,400,0,11,0.00386855728703,1.63432264486,0.47439638615,0.367537937555
0,400,0,12,0.00430721174147,1.51417298424,0.542667434497,0.382602106326
0,400,0,13,0.00419224426114,1.3866402881,0.591551139321,0.447274847919
0,400,0,14,0.00391348528045,1.23256597906,0.617810288473,0.462309297726
0,400,0,15,0.00431333949366,1.5518999942,0.678747495291,0.527294861595
0,400,0,16,0.00402190271084,1.3866402881,0.714067570837,0.559713524681
0,400,0,17,0.00383513469253,1.49667198842,0.747356992702,0.619598893955
0,400,0,18,0.00374167997104,1.43453348922,0.801165508552,0.660160555731
0,400,0,19,0.00387415037908,1.45786753308,0.823349592323,0.739035118737
0,400,0,20,0.00421622052643,1.53627560577,0.873590378321,0.797055973352
0,400,0,21,0.00399313392534,1.64135335341,0.920827761832,0.835328353004
0,400,0,22,0.00418626883134,1.46428081022,0.951761571322,0.935346089468
0,400,0,23,0.00405665404369,1.41983062407,0.994172302108,0.985874754519
3,400,0,0,0.00359688759421,0.390003564724,-3.78452263225e-4,NA
3,400,0,1,0.00356004996188,1.39075788829,0.0473674563043,0.276003275136
3,400,0,2,0.00415650257918,1.33790473647,0.0831943960594,0.0818391592343
3,400,0,3,0.00348721080953,1.3866402881,0.136097043386,0.0940010999036
3,400,0,4,0.0039361077093,1.42401998475,0.190920772547,0.117525602753
3,400,0,5,0.00397024220551,1.39488432381,0.23461782605,0.147263019107
3,400,0,6,0.00433176975165,1.53627560577,0.265633547252,0.168938201236
3,400,0,7,0.00395314466321,1.35401307807,0.324992403666,0.194713179342
3,400,0,8,0.00358106546272,1.60876108434,0.361009958505,0.226697310227
3,400,0,9,0.00426453477978,1.54966015163,0.400654211988,0.262001311367
3,400,0,10,0.0039361077093,1.41983062407,0.449678260779,0.30511505463
3,400,0,11,0.00386855728703,1.50759143247,0.47439638615,0.358956004762
3,400,0,12,0.00430721174147,1.50540257788,0.542667434497,0.373069533061
3,400,0,13,0.00419224426114,1.44934963159,0.591551139321,0.445996305829
3,400,0,14,0.00391348528045,1.37229772275,0.617810288473,0.461919986517
3,400,0,15,0.00431333949366,1.40109062652,0.678747495291,0.519329086144
3,400,0,16,0.00402190271084,1.56313850674,0.714067570837,0.570509753118
3,400,0,17,0.00383513469253,1.54742291481,0.747356992702,0.622529531506
3,400,0,18,0.00374167997104,1.59496030747,0.801165508552,0.664891257465
3,400,0,19,0.00387415037908,1.4408692922,0.823349592323,0.745929874569
3,400,0,20,0.00421622052643,1.45360386629,0.873590378321,0.770267529813
3,400,0,21,0.00399313392534,1.41983062407,0.920827761832,0.850130857663
3,400,0,22,0.00418626883134,1.42401998475,0.951761571322,0.925270894164
3,400,0,23,0.00405665404369,1.38869798615,0.994172302108,0.991274281625
5,400,0,0,0.00359688759421,0.00801668629273,-3.78452263225e-4,NA
5,400,0,1,0.00356004996188,1.42611809247,0.0473674563043,0.926884668798
5,400,0,2,0.00415650257918,1.44934963159,0.0831943960594,0.573627028523
5,400,0,3,0.00348721080953,1.39281999927,0.136097043386,0.199327326673
5,400,0,4,0.0039361077093,1.30017966537,0.190920772547,0.14959196216100001
5,400,0,5,0.00397024220551,1.24972660089,0.23461782605,0.145270974487
5,400,0,6,0.00433176975165,1.40939697717,0.265633547252,0.164505695408
5,400,0,7,0.00395314466321,1.32193020372,0.324992403666,0.205339205887
5,400,0,8,0.00358106546272,1.46856824125,0.361009958505,0.229065865533
5,400,0,9,0.00426453477978,1.41773936116,0.400654211988,0.228735052619
5,400,0,10,0.0039361077093,1.42401998475,0.449678260779,0.31155551332
5,400,0,11,0.00386855728703,1.32391977852,0.47439638615,0.317770670742
5,400,0,12,0.00430721174147,1.37843144293,0.542667434497,0.381586770275
5,400,0,13,0.00419224426114,1.44934963159,0.591551139321,0.448602655835
5,400,0,14,0.00391348528045,1.47071554661,0.617810288473,0.47169978424
5,400,0,15,0.00431333949366,1.36821941779,0.678747495291,0.52675544649
5,400,0,16,0.00402190271084,1.40939697717,0.714067570837,0.573618661549
5,400,0,17,0.00383513469253,1.30214685286,0.747356992702,0.631330410399
5,400,0,18,0.00374167997104,1.29625131706,0.801165508552,0.664528024486
5,400,0,19,0.00387415037908,1.37638469502,0.823349592323,0.737946360639
5,400,0,20,0.00421622052643,1.38458478945,0.873590378321,0.796384687847
5,400,0,21,0.00399313392534,1.31003578787,0.920827761832,0.858199086803
5,400,0,22,0.00418626883134,1.42401998475,0.951761571322,0.909471681157
5,400,0,23,0.00405665404369,1.42401998475,0.994172302108,0.993278817579
10,400,0,0,0.00359688759421,0.00400416577755,-3.78452263225e-4,NA
10,400,0,1,0.00356004996188,1.48148818649,0.0473674563043,0.972839064436
10,400,0,2,0.00415650257918,1.46214067388,0.0831943960594,0.934189043348
10,400,0,3,0.00348721080953,1.45573451806,0.136097043386,0.923531665385
10,400,0,4,0.0039361077093,1.45147557253,0.190920772547,0.741498142681
10,400,0,5,0.00397024220551,1.43875503769,0.23461782605,0.505644844858
10,400,0,6,0.00433176975165,1.46428081022,0.265633547252,0.358818147092
10,400,0,7,0.00395314466321,1.39901963266,0.324992403666,0.276209936482
10,400,0,8,0.00358106546272,1.34997332544,0.361009958505,0.275225281103
10,400,0,9,0.00426453477978,1.50540257788,0.400654211988,0.261325659246
10,400,0,10,0.0039361077093,1.45147557253,0.449678260779,0.307899916679
10,400,0,11,0.00386855728703,1.31795721859,0.47439638615,0.327872792605
10,400,0,12,0.00430721174147,1.47717188633,0.542667434497,0.379532519308
10,400,0,13,0.00419224426114,1.41147918285,0.591551139321,0.428139834849
10,400,0,14,0.00391348528045,1.47501736377,0.617810288473,0.476786400648
10,400,0,15,0.00431333949366,1.30411605472,0.678747495291,0.536415010731
10,400,0,16,0.00402190271084,1.61338344027,0.714067570837,0.586358084381
10,400,0,17,0.00383513469253,1.4408692922,0.747356992702,0.619776315894
10,400,0,18,0.00374167997104,1.61569879132,0.801165508552,0.682454657855
10,400,0,19,0.00387415037908,1.36821941779,0.823349592323,0.718551926938
10,400,0,20,0.00421622052643,1.37843144293,0.873590378321,0.793477679371
10,400,0,21,0.00399313392534,1.40731702356,0.920827761832,0.853806204187
10,400,0,22,0.00418626883134,1.36618350409,0.951761571322,0.914571496246
10,400,0,23,0.00405665404369,1.39695086668,0.994172302108,0.995731896507
15,400,0,0,0.00359688759421,0.00400416577755,-3.78452263225e-4,NA
15,400,0,1,0.00356004996188,1.47717188633,0.0473674563043,0.982950050487
15,400,0,2,0.00415650257918,1.43664310506,0.0831943960594,0.971621851048
15,400,0,3,0.00348721080953,1.40109062652,0.136097043386,0.956275939689
15,400,0,4,0.0039361077093,1.43875503769,0.190920772547,0.952630170831
15,400,0,5,0.00397024220551,1.3866402881,0.23461782605,0.864341484154
15,400,0,6,0.00433176975165,1.25356095799,0.265633547252,0.813328112445
15,400,0,7,0.00395314466321,1.33389864576,0.324992403666,0.568507702402
15,400,0,8,0.00358106546272,1.36414974348,0.361009958505,0.506432094716
15,400,0,9,0.00426453477978,1.3866402881,0.400654211988,0.33637274372
15,400,0,10,0.0039361077093,1.39075788829,0.449678260779,0.442016531145
15,400,0,11,0.00386855728703,1.55863521728,0.47439638615,0.425677400894
15,400,0,12,0.00430721174147,1.51197662995,0.542667434497,0.386840663151
15,400,0,13,0.00419224426114,1.48364997495,0.591551139321,0.445484677375
15,400,0,14,0.00391348528045,1.65076779511,0.617810288473,0.482512845535
15,400,0,15,0.00431333949366,1.65076779511,0.678747495291,0.530604693313
15,400,0,16,0.00402190271084,1.54742291481,0.714067570837,0.58322539037
15,400,0,17,0.00383513469253,1.3866402881,0.747356992702,0.617404320528
15,400,0,18,0.00374167997104,1.49667198842,0.801165508552,0.672323362889
15,400,0,19,0.00387415037908,1.36211813141,0.823349592323,0.752595824447
15,400,0,20,0.00421622052643,1.44510478735,0.873590378321,0.776703685236
15,400,0,21,0.00399313392534,1.26318043243,0.920827761832,0.850106637812
15,400,0,22,0.00418626883134,1.43664310506,0.951761571322,0.922492189257
15,400,0,23,0.00405665404369,1.47717188633,0.994172302108,0.993421043489
25,400,0,0,0.00359688759421,0.00600937951447,-3.78452263225e-4,NA
25,400,0,1,0.00356004996188,1.48148818649,0.0473674563043,0.984295825452
25,400,0,2,0.00415650257918,1.5789835871,0.0831943960594,0.978682583977
25,400,0,3,0.00348721080953,1.38869798615,0.136097043386,0.97836436179
25,400,0,4,0.0039361077093,1.44934963159,0.190920772547,0.979575210321
25,400,0,5,0.00397024220551,1.38869798615,0.23461782605,0.970955120893
25,400,0,6,0.00433176975165,1.23256597906,0.265633547252,0.955481980585
25,400,0,7,0.00395314466321,1.3866402881,0.324992403666,0.868086216488
25,400,0,8,0.00358106546272,1.51417298424,0.361009958505,0.84137012094
25,400,0,9,0.00426453477978,1.45360386629,0.400654211988,0.686807412701
25,400,0,10,0.0039361077093,1.39488432381,0.449678260779,0.700263400484
25,400,0,11,0.00386855728703,1.50978278127,0.47439638615,0.661199989879
25,400,0,12,0.00430721174147,1.44510478735,0.542667434497,0.460915820212
25,400,0,13,0.00419224426114,1.59266977626,0.591551139321,0.495197556484
25,400,0,14,0.00391348528045,1.54072677841,0.617810288473,0.506585676819
25,400,0,15,0.00431333949366,1.40109062652,0.678747495291,0.556002370291
25,400,0,16,0.00402190271084,1.50978278127,0.714067570837,0.583471953172
25,400,0,17,0.00383513469253,1.36414974348,0.747356992702,0.607925328667
25,400,0,18,0.00374167997104,1.50759143247,0.801165508552,0.676999973827
25,400,0,19,0.00387415037908,1.47286525232,0.823349592323,0.72770762823
25,400,0,20,0.00421622052643,1.44298587371,0.873590378321,0.805406911006
25,400,0,21,0.00399313392534,1.44934963159,0.920827761832,0.86761452746
25,400,0,22,0.00418626883134,1.48364997495,0.951761571322,0.924876918578
25,400,0,23,0.00405665404369,1.61801693338,0.994172302108,0.991891607782
35,400,0,0,0.00359688759421,0.00300234243645,-3.78452263225e-4,NA
35,400,0,1,0.00356004996188,1.49885092272,0.0473674563043,0.987807097572
35,400,0,2,0.00415650257918,1.39488432381,0.0831943960594,0.981952381582
35,400,0,3,0.00348721080953,1.44510478735,0.136097043386,0.982574808714
35,400,0,4,0.0039361077093,1.51857323258,0.190920772547,0.976721988816
35,400,0,5,0.00397024220551,1.60876108434,0.23461782605,0.967441268007
35,400,0,6,0.00433176975165,1.43032118762,0.265633547252,0.973470872118
35,400,0,7,0.00395314466321,1.51197662995,0.324992403666,0.955349129453
35,400,0,8,0.00358106546272,1.53405387701,0.361009958505,0.944658368308
35,400,0,9,0.00426453477978,1.42192416361,0.400654211988,0.889092967579
35,400,0,10,0.0039361077093,1.44298587371,0.449678260779,0.894043955755
35,400,0,11,0.00386855728703,1.63900692673,0.47439638615,0.810987002354
35,400,0,12,0.00430721174147,1.52740404993,0.542667434497,0.598140213685
35,400,0,13,0.00419224426114,1.51197662995,0.591551139321,0.714475281687
35,400,0,14,0.00391348528045,1.54518827769,0.617810288473,0.721280839549
35,400,0,15,0.00431333949366,1.58353483627,0.678747495291,0.664146108452
35,400,0,16,0.00402190271084,1.57671199536,0.714067570837,0.662631950627
35,400,0,17,0.00383513469253,1.41983062407,0.747356992702,0.651872647797
35,400,0,18,0.00374167997104,1.529618105,0.801165508552,0.71370373567
35,400,0,19,0.00387415037908,1.33790473647,0.823349592323,0.762427759385
35,400,0,20,0.00421622052643,1.58125786528,0.873590378321,0.819280611511
35,400,0,21,0.00399313392534,1.65549235574,0.920827761832,0.854862795594
35,400,0,22,0.00418626883134,1.4408692922,0.951761571322,0.917175834343
35,400,0,23,0.00405665404369,1.26318043243,0.994172302108,0.993483143108
50,400,0,0,0.00359688759421,0.00200104072163,-3.78452263225e-4,NA
50,400,0,1,0.00356004996188,1.38869798615,0.0473674563043,0.988559106554
50,400,0,2,0.00415650257918,1.39695086668,0.0831943960594,0.986720529618
50,400,0,3,0.00348721080953,1.32391977852,0.136097043386,0.983480920744
50,400,0,4,0.0039361077093,1.36008866335,0.190920772547,0.986643322183
50,400,0,5,0.00397024220551,1.31003578787,0.23461782605,0.973282825435
50,400,0,6,0.00433176975165,1.38253148549,0.265633547252,0.978116409391
50,400,0,7,0.00395314466321,1.4664233309,0.324992403666,0.971410882109
50,400,0,8,0.00358106546272,1.27867238298,0.361009958505,0.971610122469
50,400,0,9,0.00426453477978,1.33790473647,0.400654211988,0.961615592947
50,400,0,10,0.0039361077093,1.52298357234,0.449678260779,0.965712580291
50,400,0,11,0.00386855728703,1.40109062652,0.47439638615,0.945749781776
50,400,0,12,0.00430721174147,1.36821941779,0.542667434497,0.846462412313
50,400,0,13,0.00419224426114,1.53405387701,0.591551139321,0.906840754284
50,400,0,14,0.00391348528045,1.50978278127,0.617810288473,0.860397149388
50,400,0,15,0.00431333949366,1.41773936116,0.678747495291,0.831354374693
50,400,0,16,0.00402190271084,1.6792908508,0.714067570837,0.796903527035
50,400,0,17,0.00383513469253,1.5518999942,0.747356992702,0.771040246392
50,400,0,18,0.00374167997104,1.44722603825,0.801165508552,0.787817731888
50,400,0,19,0.00387415037908,1.53405387701,0.823349592323,0.814210713092
50,400,0,20,0.00421622052643,1.37434012317,0.873590378321,0.836411404501
50,400,0,21,0.00399313392534,1.69854399582,0.920827761832,0.879435678304
50,400,0,22,0.00418626883134,1.54966015163,0.951761571322,0.946528326146
50,400,0,23,0.00405665404369,1.17460249914,0.994172302108,0.989567559209
0,400,1,0,0.00366070202554,1.8416032604,-6.16536372251e-4,6.20023114696e-4
0,400,1,1,0.00408580661214,1.47071554661,0.0692278424038,0.0361584869189
0,400,1,2,0.00368754340942,1.77754404533,0.125855255527,0.0638387446112
0,400,1,3,0.00356004996188,1.56539411218,0.198556639753,0.12471326102
0,400,1,4,0.00419224426114,1.58581450644,0.253705382672,0.143767960947
0,400,1,5,0.00357580296904,1.4600029166,0.322714483237,0.186419606853
0,400,1,6,0.00416244110433,1.43664310506,0.362866105724,0.238458670458
0,400,1,7,0.00348204999817,1.49232151236,0.390559000603,0.2627198301
0,400,1,8,0.0033197627848,1.44298587371,0.464631638595,0.292057784245
0,400,1,9,0.00336989156748,1.46428081022,0.499723578989,0.315527072972
0,400,1,10,0.00323572537007,1.37025748915,0.555756488841,0.380739419359
0,400,1,11,0.00401613516528,1.10941193026,0.606773802755,0.406772585554
0,400,1,12,0.00317243824676,1.42821849175,0.630220047715,0.473921705076
0,400,1,13,0.0036446688327,1.41147918285,0.691046385802,0.534957014502
0,400,1,14,0.00357054622938,1.41356364547,0.713936131873,0.568904502954
0,400,1,15,0.00388535612149,1.59725357014,0.767185343154,0.6087925466
0,400,1,16,0.00446279857527,1.51197662995,0.79771659422,0.6582888335
0,400,1,17,0.00384624976062,1.529618105,0.822959445815,0.700053147192
0,400,1,18,0.00401037453046,1.50540257788,0.868081763699,0.750783906203
0,400,1,19,0.00366070202554,1.43242618509,0.876548325035,0.791548651128
0,400,1,20,0.00363400966571,1.11654715072,0.91072145222,0.83981134171
0,400,1,21,0.00370372046622,1.28061768136,0.93315534308,0.893885464264
0,400,1,22,0.00404504233345,0.942390547276,0.971173738977,0.938950996839
0,400,1,23,0.00287246841583,0.948931203722,0.994749090901,0.99221549259
3,400,1,0,0.00366070202554,0.00300234243645,-6.16536372251e-4,NA
3,400,1,1,0.00408580661214,1.42611809247,0.0692278424038,0.0772606888082
3,400,1,2,0.00368754340942,1.43453348922,0.125855255527,0.0772437415154
3,400,1,3,0.00356004996188,1.39488432381,0.198556639753,0.111764089573
3,400,1,4,0.00419224426114,1.26511011496,0.253705382672,0.156921160123
3,400,1,5,0.00357580296904,1.43664310506,0.322714483237,0.205697059339
3,400,1,6,0.00416244110433,1.28061768136,0.362866105724,0.224434991773
3,400,1,7,0.00348204999817,1.30214685286,0.390559000603,0.264816599329
3,400,1,8,0.0033197627848,1.74010837355,0.464631638595,0.292481715886
3,400,1,9,0.00336989156748,1.35603614118,0.499723578989,0.328268955631
3,400,1,10,0.00323572537007,1.0498082251,0.555756488841,0.372712868548
3,400,1,11,0.00401613516528,0.914838294845,0.606773802755,0.409627130993
3,400,1,12,0.00317243824676,1.49014995947,0.630220047715,0.464284348949
3,400,1,13,0.0036446688327,1.25932686659,0.691046385802,0.516506775753
3,400,1,14,0.00357054622938,1.24781228548,0.713936131873,0.560266324384
3,400,1,15,0.00388535612149,1.31399242455,0.767185343154,0.59578922321
3,400,1,16,0.00446279857527,1.41356364547,0.79771659422,0.667157426749
3,400,1,17,0.00384624976062,1.29429014803,0.822959445815,0.6971562403
3,400,1,18,0.00401037453046,1.38253148549,0.868081763699,0.710823044811
3,400,1,19,0.00366070202554,1.37434012317,0.876548325035,0.781070587561
3,400,1,20,0.00363400966571,1.34795662699,0.91072145222,0.825554244617
3,400,1,21,0.00370372046622,1.15992352879,0.93315534308,0.876972112656
